customer,state,gender,education,customer_lifetime_value,income,monthly_premium_auto,number_of_open_complaints,policy_type,vehicle_class,total_claim_amount,Customer,ST,GENDER,Education,Customer Lifetime Value,Income,Monthly Premium Auto,Number of Open Complaints,Total Claim Amount,Policy Type,Vehicle Class,State,Gender
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,IH91478,0,0,Bachelor,4808.957973,23554.0,61.0,0,142.459804,Personal Auto,Two-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,OR78439,0,0,College,8658.863813,62464.0,109.0,0,400.181882,Corporate Auto,Sports Car,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,CW15758,0,0,College,9215.541928,71888.0,115.0,0,552.0,Personal Auto,SUV,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,RY26286,0,0,College,5068.426258,80846.0,65.0,0,227.183015,Corporate Auto,Four-Door Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,YP71513,0,0,College,4879.713235,0.0,67.0,0,321.6,Personal Auto,Four-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,CJ51511,0,0,High School or Below,13466.92071,11432.0,119.0,0,571.2,Corporate Auto,SUV,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,GQ11852,0,0,College,13306.18451,39017.0,170.0,2,592.85751,Personal Auto,SUV,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,TC29250,0,0,Bachelor,7350.182328,0.0,108.0,0,777.6,Personal Auto,Sports Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,HX63408,0,0,Bachelor,4822.436037,73769.0,61.0,0,121.654567,Corporate Auto,Four-Door Car,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,LJ15849,0,0,Master,3554.845264,58557.0,88.0,0,55.510526,Personal Auto,Four-Door Car,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,NC40609,0,0,College,3135.579831,0.0,91.0,0,707.264022,Corporate Auto,Four-Door Car,Nevada,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,JZ23377,0,0,College,57520.50151,48367.0,161.0,0,772.8,Personal Auto,SUV,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,TB17648,0,0,College,2515.411468,39718.0,65.0,2,366.531664,Personal Auto,Four-Door Car,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,OP68330,0,0,College,7247.495684,0.0,96.0,1,460.8,Personal Auto,Four-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,GO53814,0,0,High School or Below,4878.950256,43358.0,61.0,0,400.294938,Corporate Auto,Two-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,VW11431,0,0,Bachelor,2971.919417,83873.0,76.0,1,218.374041,Personal Auto,Two-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,FG96614,0,0,Doctor,11302.60169,22361.0,95.0,0,530.667993,Personal Auto,Four-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,KQ98040,0,0,Bachelor,7996.597066,70061.0,99.0,0,699.517349,Corporate Auto,Four-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,DP23630,0,0,High School or Below,7411.813055,0.0,73.0,0,525.6,Personal Auto,Four-Door Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,No31089,0,0,Bachelor,3179.474225,65742.0,79.0,0,277.360797,Personal Auto,Four-Door Car,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,TU15769,0,0,Bachelor,22658.53652,23665.0,67.0,0,404.817249,Personal Auto,Four-Door Car,Washington,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,DA20791,0,0,College,3774.861293,66457.0,95.0,0,456.0,Personal Auto,Four-Door Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,AE89300,0,0,Bachelor,8224.770259,82634.0,104.0,0,324.097433,Personal Auto,SUV,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,UE13511,0,0,High School or Below,2563.582441,0.0,69.0,0,331.2,Corporate Auto,Four-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,MS46793,0,0,College,2393.915369,0.0,70.0,0,425.266308,Personal Auto,Four-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,ME22430,0,0,Bachelor,2453.570794,29735.0,69.0,0,331.2,Personal Auto,Four-Door Car,Nevada,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,JZ28710,0,0,College,5143.878519,61417.0,65.0,0,206.01822,Personal Auto,Two-Door Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,HP80279,0,0,High School or Below,7378.510732,0.0,105.0,0,756.0,Personal Auto,SUV,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,EH22538,0,0,High School or Below,2574.198807,43846.0,65.0,1,125.52458,Personal Auto,Four-Door Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,JP87331,0,0,High School or Below,22315.05787,0.0,67.0,0,482.4,Personal Auto,Four-Door Car,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,VA89684,0,0,College,2430.484375,33775.0,61.0,0,292.8,Personal Auto,Two-Door Car,Nevada,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,XS68865,0,0,College,6160.999344,96988.0,77.0,0,369.6,Personal Auto,Two-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,IZ13533,0,0,Bachelor,7912.132168,0.0,114.0,0,820.8,Personal Auto,Two-Door Car,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,JB47784,0,0,Doctor,5534.821886,81945.0,68.0,0,47.451832,Personal Auto,Four-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,LT79371,0,0,Bachelor,2382.672856,0.0,65.0,0,27.031485,Personal Auto,Four-Door Car,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,DE78840,0,0,Bachelor,6991.248087,19019.0,186.0,0,1003.050834,Personal Auto,Luxury SUV,Nevada,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,PU25554,0,0,Bachelor,2885.328202,62579.0,72.0,0,326.242099,Personal Auto,Four-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,ZI47098,0,0,High School or Below,41787.90343,46587.0,119.0,2,571.2,Personal Auto,Four-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,CN53343,0,0,Bachelor,2848.564466,0.0,81.0,0,583.2,Personal Auto,Four-Door Car,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,IN18876,0,0,Bachelor,8123.023295,0.0,78.0,0,561.6,Special Auto,Four-Door Car,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,FV38119,0,0,High School or Below,9661.103686,0.0,135.0,0,648.0,Corporate Auto,SUV,Washington,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,YD89516,0,0,High School or Below,4488.134688,0.0,66.0,0,758.460636,Corporate Auto,Four-Door Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,BN89470,0,0,College,4561.27302,29327.0,118.0,0,627.898468,Special Auto,Four-Door Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,VZ64716,0,0,Master,11546.17372,81081.0,96.0,1,206.211089,Corporate Auto,Four-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,FU17577,0,0,High School or Below,3788.814643,0.0,106.0,0,763.2,Personal Auto,SUV,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,QY37300,0,0,Master,13502.63148,57222.0,112.0,1,297.187468,Personal Auto,Sports Car,Nevada,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,UI84849,0,0,College,8563.968057,91147.0,107.0,0,50.473675,Personal Auto,Sports Car,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,MN81810,0,0,High School or Below,2913.475108,76638.0,73.0,1,435.189747,Personal Auto,Four-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,XN42396,0,0,Bachelor,7540.584824,29697.0,64.0,0,147.128736,Personal Auto,Four-Door Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,VZ13840,0,0,High School or Below,6950.532764,0.0,61.0,0,301.402778,Corporate Auto,Four-Door Car,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,NI27358,0,0,College,7255.137772,67352.0,181.0,1,560.947563,Personal Auto,Luxury Car,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,LO39834,0,0,Bachelor,4334.064096,23904.0,123.0,3,590.4,Personal Auto,SUV,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,WX18073,0,0,Bachelor,6307.497245,0.0,88.0,2,422.4,Personal Auto,Four-Door Car,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,PG27422,0,0,Bachelor,5904.847853,89953.0,74.0,0,274.165887,Corporate Auto,Four-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,AX56708,0,0,High School or Below,4794.481412,20862.0,68.0,0,326.4,Personal Auto,Four-Door Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,JI80257,0,0,College,9180.154161,47663.0,114.0,0,103.702555,Personal Auto,Sports Car,Nevada,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,EK95340,0,0,Master,8355.512557,49564.0,105.0,0,661.608936,Corporate Auto,Four-Door Car,Washington,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,FS67856,0,0,College,13869.92705,28432.0,118.0,0,612.300581,Personal Auto,SUV,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,JX27737,0,0,College,13452.1928,32356.0,117.0,2,428.490681,Personal Auto,Two-Door Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,SY81273,0,0,High School or Below,16798.85832,55269.0,71.0,0,340.8,Personal Auto,Two-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,FZ16327,0,0,College,8273.111579,0.0,116.0,0,509.513764,Personal Auto,Four-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,XC26395,0,0,High School or Below,7408.836056,76771.0,95.0,1,91.674854,Personal Auto,Two-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,HA72996,0,0,College,4349.30875,75648.0,108.0,0,112.660916,Corporate Auto,SUV,Nevada,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,WP51328,0,0,Doctor,4744.967459,20698.0,68.0,5,248.422693,Personal Auto,Two-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,CP47989,0,0,High School or Below,17208.05642,29734.0,63.0,0,649.83837,Corporate Auto,Two-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,JO75190,0,0,Bachelor,8673.587,43963.0,110.0,0,528.0,Corporate Auto,SUV,Nevada,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,AP47670,0,0,High School or Below,2497.910013,29465.0,63.0,0,302.4,Personal Auto,Four-Door Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,BT61680,0,0,High School or Below,32069.87526,24851.0,103.0,0,604.289428,Personal Auto,SUV,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,KX23022,0,0,Bachelor,3312.253233,0.0,107.0,2,770.4,Corporate Auto,SUV,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,KB20508,0,0,College,10828.37347,11033.0,97.0,0,511.120131,Special Auto,Two-Door Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,HU89665,0,0,College,12128.36511,20495.0,61.0,0,292.8,Personal Auto,Four-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,HD12841,0,0,Master,5505.687336,95766.0,68.0,0,162.557048,Personal Auto,Four-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,AR63478,0,0,College,6715.342541,0.0,65.0,0,655.073317,Corporate Auto,Four-Door Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,UP90711,0,0,Bachelor,2836.677371,61029.0,72.0,0,114.429816,Personal Auto,Two-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,EK58626,0,0,Bachelor,3561.595726,0.0,105.0,0,504.0,Personal Auto,SUV,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,CA14631,0,0,High School or Below,6552.399896,56188.0,86.0,3,175.972039,Special Auto,Four-Door Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,AU98438,0,0,Bachelor,2833.980142,94812.0,70.0,0,121.025058,Personal Auto,Four-Door Car,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,RD96782,0,0,Bachelor,5099.513147,0.0,70.0,1,336.0,Personal Auto,Two-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,SY66568,0,0,College,9415.527031,55338.0,116.0,0,556.8,Corporate Auto,Two-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,WE52979,0,0,High School or Below,3644.833554,82477.0,90.0,0,432.0,Personal Auto,Two-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,PL56477,0,0,College,2927.516316,20852.0,73.0,0,383.789732,Personal Auto,Two-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,XK20264,0,0,High School or Below,9227.945752,0.0,82.0,0,296.637382,Personal Auto,Two-Door Car,Washington,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,DV57698,0,0,Doctor,3148.42409,0.0,83.0,0,544.217453,Personal Auto,Two-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,RD53171,0,0,College,3063.114594,0.0,95.0,2,456.0,Personal Auto,Two-Door Car,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,PK23339,0,0,High School or Below,3417.953745,72460.0,85.0,0,370.018108,Personal Auto,Four-Door Car,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,GA74551,0,0,Bachelor,23594.6802,76358.0,66.0,0,86.461582,Personal Auto,Four-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,BS26376,0,0,High School or Below,7519.133631,96306.0,95.0,1,185.355353,Corporate Auto,Four-Door Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,WW74234,0,0,College,3969.433177,49544.0,101.0,0,0.769185,Personal Auto,SUV,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,UA26783,0,0,High School or Below,4874.0748,0.0,68.0,0,609.323227,Personal Auto,Two-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,DV38369,0,0,Bachelor,7261.615478,0.0,101.0,0,727.2,Corporate Auto,SUV,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,ZM42260,0,0,College,8005.964669,63357.0,101.0,0,565.508572,Personal Auto,SUV,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,EB34435,0,0,High School or Below,2996.139865,0.0,82.0,0,590.4,Corporate Auto,Four-Door Car,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,QY41527,0,0,Bachelor,4175.945269,23060.0,109.0,3,731.350857,Corporate Auto,SUV,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,WG61503,0,0,Master,8491.858636,27781.0,71.0,0,340.8,Corporate Auto,Four-Door Car,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,TY59969,0,0,College,2402.172069,43246.0,62.0,0,52.435202,Personal Auto,Four-Door Car,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,DO20853,0,0,High School or Below,4775.475851,14254.0,124.0,0,595.2,Corporate Auto,SUV,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,CD14267,0,0,College,4235.183999,60334.0,106.0,0,111.164747,Corporate Auto,Four-Door Car,Nevada,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,WL40338,0,0,Bachelor,5107.163002,35625.0,65.0,1,288.572108,Personal Auto,Four-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,GV75215,0,0,Bachelor,13167.60512,54684.0,111.0,3,302.137164,Corporate Auto,Sports Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,CN91738,0,0,Bachelor,2520.301352,56228.0,65.0,0,276.877348,Personal Auto,Two-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,UR36951,0,0,Bachelor,5189.289582,82166.0,134.0,3,643.2,Personal Auto,SUV,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,JU87932,0,0,Bachelor,2893.313855,30406.0,73.0,0,350.4,Personal Auto,Four-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,IR50609,0,0,Bachelor,3985.547406,75007.0,101.0,0,668.773522,Personal Auto,Four-Door Car,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,VI18029,0,0,Bachelor,2414.638309,79271.0,62.0,4,232.753598,Personal Auto,Four-Door Car,Washington,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,CC46747,0,0,High School or Below,18688.30707,0.0,76.0,0,364.8,Personal Auto,Four-Door Car,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,ZK58906,0,0,Bachelor,16589.71237,59414.0,140.0,0,65.022258,Personal Auto,SUV,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,SQ70457,0,0,Bachelor,23331.829,44719.0,66.0,0,316.8,Personal Auto,Four-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,ZA37110,0,0,Bachelor,4699.034135,0.0,129.0,2,291.744204,Personal Auto,SUV,Nevada,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,HH23204,0,0,Doctor,2395.57,21986.0,63.0,0,333.696228,Personal Auto,Two-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,IE29890,0,0,High School or Below,8861.482361,58480.0,113.0,1,542.4,Personal Auto,SUV,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,VO25412,0,0,Master,8936.823519,37520.0,74.0,0,163.576763,Special Auto,Two-Door Car,Washington,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,ME37051,0,0,Bachelor,7340.496505,50165.0,62.0,0,129.999138,Personal Auto,Two-Door Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,DL17162,0,0,College,26453.93512,42961.0,83.0,0,398.4,Personal Auto,Four-Door Car,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,DD27563,0,0,High School or Below,6342.473656,86687.0,80.0,0,274.159702,Personal Auto,Four-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,IA27050,0,0,High School or Below,6560.815344,0.0,93.0,0,41.617367,Personal Auto,Four-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,UQ63751,0,0,Bachelor,6687.593818,23772.0,83.0,0,100.652984,Personal Auto,Four-Door Car,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,MV26494,0,0,College,3681.253483,0.0,98.0,0,354.939043,Personal Auto,Four-Door Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,EN89709,0,0,Doctor,2555.535685,18241.0,65.0,0,151.991098,Personal Auto,Two-Door Car,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,QN68814,0,0,Bachelor,2373.795076,0.0,65.0,0,312.0,Corporate Auto,Two-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,NE70831,0,0,High School or Below,2732.652352,86650.0,69.0,2,323.865715,Personal Auto,Two-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,FV72595,0,0,Bachelor,4703.71858,0.0,137.0,0,1554.089517,Personal Auto,SUV,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,VZ81004,0,0,Master,19259.84494,35973.0,159.0,0,763.2,Personal Auto,Sports Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,VM89271,0,0,High School or Below,3844.569357,26262.0,97.0,0,465.6,Personal Auto,Four-Door Car,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,CL97519,0,0,College,4683.443348,25187.0,121.0,0,580.8,Personal Auto,SUV,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,RN71166,0,0,High School or Below,5174.081063,88081.0,64.0,0,82.483947,Personal Auto,Four-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,PJ86059,0,0,High School or Below,2655.864573,83460.0,66.0,0,443.44552,Corporate Auto,Four-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,BP34620,0,0,Bachelor,5615.073509,19949.0,74.0,1,355.2,Corporate Auto,Four-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,HI58196,0,0,College,3161.171297,0.0,92.0,0,897.379535,Personal Auto,Two-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,OZ58610,0,0,High School or Below,7575.647415,0.0,109.0,0,784.8,Personal Auto,SUV,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,WC34456,0,0,Bachelor,3985.398895,77739.0,98.0,0,428.563553,Personal Auto,Four-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,FC15606,0,0,College,9706.375239,23649.0,122.0,0,535.606632,Personal Auto,SUV,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,UM99946,0,0,College,7736.654606,68980.0,98.0,0,464.038577,Personal Auto,Four-Door Car,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,JG94795,0,0,Master,4179.488639,60010.0,103.0,0,494.4,Special Auto,Four-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,GD93408,0,0,Bachelor,5759.011129,30968.0,74.0,1,45.425684,Corporate Auto,Two-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,QO12561,0,0,High School or Below,4165.396419,0.0,116.0,0,556.8,Personal Auto,Four-Door Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,VI12822,0,0,High School or Below,2632.552578,99841.0,65.0,0,312.0,Personal Auto,Four-Door Car,Washington,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,CT84535,0,0,College,3885.456401,0.0,105.0,0,504.0,Personal Auto,Four-Door Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,NT36519,0,0,College,8161.944953,32967.0,105.0,1,504.0,Personal Auto,SUV,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,WT86597,0,0,Master,13024.13012,0.0,125.0,0,900.0,Personal Auto,SUV,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,ZJ27465,0,0,College,14137.23043,31794.0,119.0,0,571.2,Personal Auto,SUV,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,QF75939,0,0,High School or Below,3700.678124,36710.0,94.0,0,676.8,Personal Auto,Four-Door Car,Washington,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,MC73302,0,0,Bachelor,5511.033294,36267.0,69.0,0,263.454037,Personal Auto,Four-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,WE21182,0,0,High School or Below,5169.49937,12430.0,73.0,0,350.4,Personal Auto,Four-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,TD90906,0,0,High School or Below,6044.020038,93715.0,74.0,0,532.8,Personal Auto,Four-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,WB66665,0,0,College,4349.30875,75648.0,108.0,0,112.660916,Corporate Auto,SUV,Nevada,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,ZP26168,0,0,College,9688.129179,24584.0,66.0,0,279.706613,Corporate Auto,Four-Door Car,Washington,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,ZG56744,0,0,Bachelor,5528.212807,36088.0,72.0,0,345.6,Personal Auto,Four-Door Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,BO81145,0,0,Bachelor,7894.5005,21723.0,104.0,0,748.8,Personal Auto,SUV,Arizona,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,BQ28323,0,0,High School or Below,5935.815989,63833.0,73.0,0,199.460544,Personal Auto,Four-Door Car,Oregon,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,WD38315,0,0,College,4520.339327,0.0,61.0,0,304.156333,Personal Auto,Four-Door Car,California,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,IS73434,0,0,Bachelor,3219.146148,45892.0,81.0,0,388.8,Corporate Auto,Four-Door Car,Arizona,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,VO94890,0,0,College,5935.572179,90263.0,74.0,0,355.2,Personal Auto,Two-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,ZH43085,0,0,High School or Below,2322.572562,0.0,63.0,0,453.6,Corporate Auto,Four-Door Car,Washington,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,HQ10502,0,0,Bachelor,11692.00974,40548.0,98.0,0,470.4,Personal Auto,Four-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,SP46702,0,0,College,10175.2441,0.0,99.0,0,831.340966,Corporate Auto,Two-Door Car,Oregon,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,JB60515,0,0,High School or Below,2513.971107,50450.0,63.0,0,302.4,Personal Auto,Four-Door Car,Washington,M
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,TK49887,0,0,College,2897.779107,0.0,85.0,0,612.0,Personal Auto,Two-Door Car,California,F
0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,EG16813,0,0,College,5515.246935,75963.0,69.0,0,102.147789,Corporate Auto,Two-Door Car,Arizona,F
